suite,task,display_name,category,category_display_name,optimizer,mean_score,std_score,min_score,max_score,mean_raw_max_utility,std_raw_max_utility,min_raw_max_utility,max_raw_max_utility,trials,se_score,range_score,se_raw_max_utility,range_raw_max_utility,ci95_low_score,ci95_high_score,ci95_low_raw_max_utility,ci95_high_raw_max_utility,task_rank
data_mixture,data_recipes_stack_exchange,LLM-DM,data_mixture,Data Mixture,bonet,0.9703140900282756,0.009833885975798184,0.9594601800464476,0.9911841340297866,-0.9037210042996004,0.027635522580245136,-0.9342230332152257,-0.8450712931199208,8,0.003476803729451092,0.03172395398333894,0.009770632709062645,0.08915174009530491,0.9620927556115874,0.9785354244449639,-0.9268248793568556,-0.8806171292423453,12.0
data_mixture,data_recipes_stack_exchange,LLM-DM,data_mixture,Data Mixture,demo,0.9851854325331741,0.006867508441098264,0.9750967413696462,0.9918032578831564,-0.8619290491555074,0.019299307014650616,-0.890280633985854,-0.8433314100999347,8,0.002428030894278219,0.016706516513510183,0.006823335431130277,0.04694922388591927,0.9794440517969474,0.9909268132694009,-0.8780636735927103,-0.8457944247183045,5.0
data_mixture,data_recipes_stack_exchange,LLM-DM,data_mixture,Data Mixture,root,0.9787533728774294,0.007505526142123671,0.9684132547491103,0.9882794510649514,-0.8800046431059843,0.02109228617128074,-0.909062796588832,-0.8532341324960037,8,0.002653604215734277,0.019866196315841078,0.007457249291219926,0.055828664092828384,0.9724785959947753,0.9850281497600835,-0.897638235630176,-0.8623710505817925,6.0
data_mixture,data_recipes_stack_exchange,LLM-DM,data_mixture,Data Mixture,spade,0.9769110785812902,0.0093018794935215,0.9635139988083863,0.9881251578458449,-0.885181921523256,0.02614045977496378,-0.9228308531342801,-0.8536677325754731,8,0.0032887110338245705,0.024611159037458585,0.009242048185105529,0.06916312055880702,0.9691345127142279,0.9846876444483526,-0.9070358927961456,-0.8633279502503665,10.0
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,best_logged,1.0000000014694164,2.0246056740058767e-08,0.9999999752974478,1.0000000270871185,-11.670527415275693,3.3063154929876664,-17.877753730074502,-7.891839813302099,8,7.158062006591579e-09,5.1789670774127217e-08,1.1689590529168608,9.985913916772404,0.9999999845432893,1.0000000183955433,-14.434676340921834,-8.906378489629551,4.0
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,coms,0.9032279797058099,0.23521012692359494,0.6191151106705758,1.380817217462171,-12.951367365597042,2.8089977116987987,-18.30301140027542,-10.229943874904391,8,0.08315933787571125,0.7617021067915951,0.9931306651398575,8.073067525371028,0.7065873926185048,1.0998685667931152,-15.29974822138722,-10.602986509806863,6.5
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,bdi,0.9523413698625461,0.23027387085959897,0.6130082455987913,1.2572532163587329,-12.60726984095165,2.687386145653345,-17.192151418690493,-8.70880710292467,8,0.08141410780744887,0.6442449707599416,0.9501344836291296,8.483344315765823,0.7598275961192631,1.1448551436058292,-14.853980883215677,-10.360558798687624,5.0
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,offline_mlp,0.9032279797058099,0.23521012692359494,0.6191151106705758,1.380817217462171,-12.951367365597042,2.8089977116987987,-18.30301140027542,-10.229943874904391,8,0.08315933787571125,0.7617021067915951,0.9931306651398575,8.073067525371028,0.7065873926185048,1.0998685667931152,-15.29974822138722,-10.602986509806863,6.5
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,cbas,0.7945251894098629,0.8727705741363834,0.23987180674664957,2.770640382113507,-15.804849248194271,3.8093113376322645,-20.212566709855803,-9.574511355095245,8,0.30857099569595653,2.5307685753668574,1.346794939245286,10.638055354760558,0.06487072964907159,1.5241796491706543,-18.989513223456104,-12.620185272932439,9.0
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,mins,1.13587503902374,0.4761796728335037,0.7049018633534728,2.219708140889595,-11.236173618831003,3.1917750734723986,-14.833527409902471,-4.699224572009001,8,0.16835493786188105,1.5148062775361222,1.1284628992372618,10.13430283789347,0.7377788700801399,1.53397120796734,-13.904564357390136,-8.56778288027187,3.0
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,ddom,0.06589926534094176,0.03362327699921958,0.012387901294583963,0.11542660829242353,-21.38160040124001,0.4163515129538323,-21.84498458361472,-20.61310625217964,8,0.011887623585930918,0.10303870699783957,0.14720248908346675,1.2318783314350803,0.03778950231584313,0.09400902836604039,-21.7296789768216,-21.033521825658422,13.0
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,gabo,1.2196516503333474,0.7100971003473724,0.718047871045996,2.8134156976875064,-10.889199760162233,3.5751239213876183,-14.694756974565584,-4.2768247363229825,8,0.25105723747826564,2.0953678266415103,1.2639971841977131,10.417932238242601,0.6259956180543517,1.813307682612343,-13.878078155861136,-7.90032136446333,1.0
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,gtg,0.11718505472903959,0.04712823215820105,0.031226727643833323,0.16572238809675838,-20.936367264403223,0.4135687126644505,-21.522589981187284,-20.40084304034931,8,0.01666234627219894,0.13449566045292505,0.14621862060581187,1.1217469408379728,0.07778486664536136,0.15658524281271782,-21.28211936072217,-20.590615168084277,12.0
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,rgd,0.05656086902102789,0.06039040072155911,0.008488477689047263,0.1925392331734642,-21.473034117890084,0.6033198595742901,-22.063588881979495,-20.242073251608524,8,0.021351230934393707,0.18405075548441693,0.21330578196474806,1.8215156303709712,0.00607323055220247,0.10704850748985331,-21.97742214292889,-20.968646092851277,14.0
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,bonet,0.5910972392055787,0.6256662113264743,0.12109995546587365,1.9402725750057717,-16.118504560483963,6.506811564440513,-21.142962948297775,-1.792843464773505,8,0.2212064103941227,1.819172619539898,2.3005052905594674,19.35011948352427,0.06802719657985001,1.1141672818313073,-21.558335161458384,-10.678673959509542,10.0
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,demo,1.1890558004287914,0.861307873022578,0.400081144437442,3.150185628713027,-11.23631055814681,4.522834219059251,-18.930922792574783,-6.290524345474761,8,0.30451831885181335,2.750104484275585,1.5990633732396797,12.640398447100022,0.4689843986175295,1.9091272022400534,-15.01749459034312,-7.4551265259505,2.0
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,root,0.4828977147269276,0.5074759645813087,0.1312669456854299,1.3016022548723938,-17.867901582371978,4.012687270748114,-20.742853229634537,-8.534704601220675,8,0.1794198479223138,1.170335309186964,1.4186991899634656,12.208148628413863,0.05863719111273519,0.9071582383411201,-21.222592092674628,-14.513211072069328,11.0
synthetic,ackley,Ackley,many_local_minima,Many Local Minima,spade,0.8896305687436467,0.49280941469256545,0.24303024271771403,1.652875547876633,-13.710538547848405,4.4430678668680486,-19.546792946752948,-5.769318189351161,8,0.17423443948084322,1.409845305158919,1.5708617089672228,13.777474757401787,0.47763158768456954,1.3016295498027237,-17.425036240770787,-9.996040854926024,8.0
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,best_logged,1.000000231185609,5.7984279783624524e-05,0.9998717710377506,1.0000658278418673,-0.38702986654822163,0.08355550299916359,-0.47499397168501706,-0.22649173191649685,8,2.0500538718609466e-05,0.00019405680411666015,0.029541331388080738,0.2485022397685202,0.9999517551145843,1.0000487072566338,-0.45688401517281646,-0.3171757179236268,5.0
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,coms,0.8587512179868818,0.306446295376762,0.3865686550525125,1.1838480854223712,-0.4402179590523201,0.035064706113859936,-0.49145303163583054,-0.38348437033288124,8,0.10834512676520207,0.7972794303698587,0.012397245736711875,0.1079686613029493,0.6025557036959905,1.114946732277773,-0.46953278697430423,-0.41090313113033594,7.5
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,bdi,0.8099141118684329,0.2755519115566468,0.38136553430284903,1.146625264563574,-0.45294471914437406,0.02245565734189549,-0.4839063478548406,-0.41784965829476844,8,0.09742231261531037,0.7652597302607249,0.007939273791227892,0.06605668956007216,0.5795469488120164,1.0402812749248493,-0.47171811849114653,-0.4341713197976016,10.0
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,offline_mlp,0.8587512179868818,0.306446295376762,0.3865686550525125,1.1838480854223712,-0.4402179590523201,0.035064706113859936,-0.49145303163583054,-0.38348437033288124,8,0.10834512676520207,0.7972794303698587,0.012397245736711875,0.1079686613029493,0.6025557036959905,1.114946732277773,-0.46953278697430423,-0.41090313113033594,7.5
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,cbas,0.8959823873766578,0.4641362424886373,0.16091501370362404,1.5562190353458607,-0.43792270258339516,0.04429718337585317,-0.4802654745863013,-0.37335674659960716,8,0.16409694222907958,1.3953040216422368,0.01566141937626489,0.10690872798669415,0.5079547781695561,1.2840099965837595,-0.47495607465487627,-0.40088933051191405,6.0
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,mins,1.982975420237565,1.1737264756674046,0.3231395420863105,3.961571659438514,-0.24285264711874874,0.11182623286633775,-0.44782880706096256,-0.06961316911767806,8,0.4149749751013045,3.638432117352204,0.03953654378716669,0.3782156379432845,1.0017155303089087,2.964235310166221,-0.3363417173820431,-0.14936357685545437,2.0
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,ddom,0.5343391465624766,0.23736803586877017,0.06842428060346382,0.8337677195508859,-0.4991135981748313,0.0005474272809139628,-0.5001484184703818,-0.49875892430475294,8,0.08392227389986952,0.7653434389474221,0.00019354477127038808,0.0013894941656288906,0.33589450245003305,0.7327837906749202,-0.49957125883474623,-0.4986559375149164,14.0
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,gabo,2.2554925565967894,2.052388069926395,0.7267371004795677,6.410609317734339,-0.2634276251078958,0.1258036664162726,-0.42765552967522946,-0.052755791445268485,8,0.725628760935662,5.6838722172547715,0.044478312810538344,0.374899738229961,0.5396531908351005,3.971331922358478,-0.36860212224962474,-0.15825312796616683,1.0
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,gtg,0.5351624329971996,0.23864985934107075,0.06753540803243727,0.838626261263935,-0.49891454872256136,0.0001414637469630068,-0.4991414971917387,-0.4987250343496608,8,0.08437546693464343,0.7710908532314977,5.0014987384799986e-05,0.00041646284207791373,0.3356461576440767,0.7346787083503225,-0.4990328153746746,-0.4987962820704481,13.0
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,rgd,0.5356528992404029,0.23858924451362035,0.06773967196253362,0.8394414918109034,-0.49882189743654476,0.00013595460363355447,-0.499077358510823,-0.4986406458928228,8,0.0843540363568781,0.7717018198483698,4.80672110814078e-05,0.0004367126180002123,0.33618729915118956,0.7351184993296163,-0.49893555832957426,-0.49870823654351526,12.0
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,bonet,1.0035762259186392,0.629092255603792,0.10173257695873876,2.096640108874159,-0.3814341247803254,0.1694490903752342,-0.4984827372890925,-0.00453294818556943,8,0.22241769996469107,1.9949075319154201,0.05990930043511012,0.49394978910352305,0.4776419385986431,1.5295105132386353,-0.5230971094851449,-0.23977114007550587,4.0
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,demo,0.7741846682393243,0.3321994797711514,0.10899244557520081,1.1382581266643175,-0.43486674630758854,0.08700756870935959,-0.4966695842402382,-0.2450026500758148,8,0.11745025242641223,1.0292656810891168,0.030761820924471314,0.25166693416442343,0.49645895299613574,1.0519103834825128,-0.5076068940887477,-0.3621265985264293,11.0
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,root,0.8431939148859804,0.45694515203299074,0.3909141379042747,1.5657188177837347,-0.4536769978336844,0.04672076300071617,-0.4970043182607347,-0.3716938069465117,8,0.16155450781642283,1.17480467987946,0.016518284170007974,0.125310511314223,0.461178207749131,1.2252096220228297,-0.49273653317678645,-0.4146174624905824,9.0
synthetic,schaffer2,Schaffer N. 2,many_local_minima,Many Local Minima,spade,1.7097428926177078,2.3020623321034956,0.1092789119834973,7.159753531650773,-0.3699346514552329,0.13716380958664467,-0.4905900727250565,-0.12637724802900369,8,0.8139019428722498,7.050474619667276,0.04849472994604841,0.3642128246960528,-0.21482937991649864,3.6343151651519143,-0.4846064659601018,-0.255262836950364,3.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,best_logged,1.0000000004349994,1.69887583478546e-09,0.9999999989045787,1.0000000044761816,-0.018105089676029466,0.023314265421190413,-0.07356412711268631,-0.000498624497966321,8,6.006433115853777e-10,5.5716029567776104e-09,0.008242837588853389,0.07306550261471999,0.9999999990147036,1.000000001855295,-0.037596303340572776,0.0013861239885138467,3.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,coms,0.9928222642900771,0.009219305581537905,0.9731980617753381,1.0032263002257664,-0.028552652442195528,0.03483991402825869,-0.1089778656785814,-0.0024998917137827917,8,0.0032595167472682196,0.030028238450428346,0.01231776973266902,0.10647797396479862,0.9851147319410138,1.0005297966391404,-0.05767954947760026,0.000574244593209202,5.5
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,bdi,0.9958998841038476,0.00544925220783347,0.98842048415882,1.004029262402065,-0.023792146641499624,0.02723313243341428,-0.08415818398586733,-0.0023902852901223843,8,0.0019266015942774062,0.015608778243245025,0.00962836630830927,0.08176789869574494,0.9913441952508619,1.0004555729568332,-0.0465596151173466,-0.001024678165652642,4.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,offline_mlp,0.9928222642900771,0.009219305581537905,0.9731980617753381,1.0032263002257664,-0.028552652442195528,0.03483991402825869,-0.1089778656785814,-0.0024998917137827917,8,0.0032595167472682196,0.030028238450428346,0.01231776973266902,0.10647797396479862,0.9851147319410138,1.0005297966391404,-0.05767954947760026,0.000574244593209202,5.5
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,cbas,0.9592890657921216,0.06691046579760797,0.8229824133521632,1.0431843429354206,-0.0792081618551586,0.0851573488933804,-0.25903145925025894,-0.0011565722560094225,8,0.023656422048919573,0.22020192958325746,0.03010766943518901,0.25787488699424954,0.9033505165093321,1.015227615074911,-0.15040148716054536,-0.00801483654977185,7.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,mins,1.0072699691103644,0.017132371426571508,0.9945507550911985,1.0476201200245472,-0.008211171434484773,0.005282155677162946,-0.016828481902540403,-0.0034225965169679567,8,0.006057208006767679,0.053069364933348684,0.0018675240493024692,0.013405885385572447,0.9929469481606196,1.0215929900601093,-0.012627164091898149,-0.0037951787770713957,1.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,ddom,-0.17884357221845815,0.18907627130883184,-0.3505335151642688,0.22416692087701579,-1.7674432943488905,0.3112550299798157,-1.9500733663155718,-1.0079885409543747,8,0.06684855680197122,0.5747004360412846,0.1100452711885749,0.9420848253611971,-0.33691529081637706,-0.020771853620539266,-2.0276590113744994,-1.5072275773232815,14.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,gabo,1.0057498963165727,0.020793734595092216,0.9889546020711949,1.0526510789566774,-0.010580829984593405,0.008331011374593243,-0.020942330809545624,-0.00012376665238497407,8,0.007351695369191507,0.06369647688548252,0.0029454573185585713,0.02081856415716065,0.9883658991562602,1.0231338934768854,-0.017545729792088453,-0.003615930177098355,2.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,gtg,-0.1387449614223091,0.21474725183139182,-0.37545164667083375,0.28699135871966475,-1.6925449024080863,0.26965747055803924,-1.8909654150505109,-1.0900664126013595,8,0.07592461900557619,0.6624430053904985,0.09533831301460066,0.8008990024491514,-0.31827815681583693,0.04078823397121875,-1.917984189468355,-1.4671056153478177,12.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,rgd,-0.1692962544859071,0.20211890597568546,-0.34008044171208657,0.2326999982373797,-1.750435588418657,0.31342344335209626,-1.943891018844523,-0.9969075628050804,8,0.07145982451070669,0.5727804399494663,0.11081192108855249,0.9469834560394427,-0.33827188853848855,-0.00032062043332561907,-2.012464144390234,-1.48840703244708,13.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,bonet,0.8393472430896118,0.23548321144554663,0.319428717320399,1.0073891267547361,-0.2359550998085776,0.3308050301285476,-0.9728113909325175,-0.00025820669447416917,8,0.08325588783436581,0.6879604094343371,0.11695724002725809,0.9725531842380433,0.6424783516285818,1.0362161345506418,-0.5125150259763904,0.04060482635923518,10.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,demo,0.9470218192470303,0.08188484212825627,0.8094078930872273,1.0066071355896586,-0.09494987235831037,0.12009635032894804,-0.2827488974375903,-0.004293978550905546,8,0.028950663572639944,0.19719924250243137,0.04246047185667721,0.2784549188866848,0.8785643780634621,1.0154792604305984,-0.19535293384468216,0.005453189128061434,8.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,root,0.8036769951940781,0.10926726555327086,0.6276023623106527,0.9868434357786351,-0.2987042890825782,0.14160556539001232,-0.48409087515536425,-0.034825669752908725,8,0.03863181221721454,0.3592410734679824,0.05006512777051639,0.4492652054024555,0.7123272751422742,0.895026715245882,-0.4170895043678326,-0.18031907379732376,11.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,spade,0.916420410888074,0.09474581485159196,0.7774603060525054,1.0066357168840727,-0.13571558990169316,0.14588287705448547,-0.33638381861108135,-0.0027435491375362815,8,0.033497704085302886,0.22917541083156734,0.05157738581211503,0.3336402694735451,0.8372109274352881,0.9956298943408599,-0.2576767272267779,-0.013754452576608386,9.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,best_logged,1.0000000000205196,8.702797525704501e-10,0.9999999986134352,1.0000000017267603,-0.36606545895657755,0.31259599105062075,-0.881652360199987,-0.03692829116987384,8,3.07690357285958e-10,3.1133250422143988e-09,0.11051937252181161,0.8447240690301132,0.9999999992929475,1.0000000007480916,-0.6274022474924704,-0.10472867042068468,1.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,coms,0.9985437547006244,0.004256538018615977,0.9916056016357658,1.0058848819558999,-0.5054286669032613,0.3035040823941007,-0.9419293043474379,-0.10212984379091727,8,0.0015049134486708538,0.014279280320134036,0.10730489738933462,0.8397994605565207,0.9949851998633492,1.0021023095378996,-0.759164429584757,-0.25169290422176543,4.5
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,bdi,0.9997670600729485,0.006688114263831146,0.9866670076267561,1.0079323527871127,-0.3581952302881775,0.23372613529017283,-0.7628050861456905,-0.04255886036804446,8,0.0023646054746527386,0.021265345160356608,0.08263466760210282,0.7202462257776461,0.9941756566221356,1.0053584635237613,-0.5535951693224184,-0.16279529125393666,2.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,offline_mlp,0.9985437547006244,0.004256538018615977,0.9916056016357658,1.0058848819558999,-0.5054286669032613,0.3035040823941007,-0.9419293043474379,-0.10212984379091727,8,0.0015049134486708538,0.014279280320134036,0.10730489738933462,0.8397994605565207,0.9949851998633492,1.0021023095378996,-0.759164429584757,-0.25169290422176543,4.5
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,cbas,0.9932397035325571,0.011922296306972616,0.9726248589394153,1.010952428588933,-0.9538928132449312,0.9516097926646194,-2.703213082390448,-0.07424747424580347,8,0.004215168282987835,0.03832756964951778,0.33644486871833845,2.628965608144645,0.9832724143860594,1.0032069926790548,-1.7494585091402648,-0.1583271173495977,8.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,mins,0.9991116049649134,0.0047622499707711445,0.9905617870108343,1.0047548516426512,-0.4476106131734247,0.33622147636397837,-0.9203019546202995,-0.019066446374417872,8,0.001683709624018857,0.01419306463181691,0.1188722429587608,0.9012355082458816,0.9951302643553182,1.0030929455745086,-0.7286988017149401,-0.16652242463190936,3.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,ddom,0.9497131948659554,0.014107946994908948,0.9169313064729562,0.9610126062929474,-3.8724180361170886,0.07644651074736503,-3.976900181349265,-3.7604767369176955,8,0.004987912494360246,0.044081299819991204,0.027027923073756045,0.21642344443156958,0.9379186560169686,0.9615077337149422,-3.9363289184874763,-3.808507153746701,12.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,gabo,0.9979953087268504,0.005276358618984427,0.9858629769193943,1.0031334301880148,-0.4691458840913521,0.34247005558085086,-0.9582504943045571,-0.004990838165267637,8,0.0018654744797279876,0.017270453268620534,0.12108144932727673,0.9532596561392894,0.9935841625313582,1.0024064549223426,-0.7554580155886335,-0.18283375259407075,7.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,gtg,0.9501702389117982,0.013227195647150069,0.9201047486202478,0.9616529101091312,-3.84510275078532,0.0884076525186059,-3.9358397656085415,-3.6989590567411526,8,0.004676519869090498,0.041548161488883406,0.03125682530234509,0.236880708867389,0.9391120266162913,0.961228451207305,-3.919013397923044,-3.771192103647596,10.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,rgd,0.9500744845963446,0.01361545708349553,0.9191152505085471,0.9635021770257205,-3.8477677566243615,0.13583535785508224,-3.9917637624079774,-3.5497358936356633,8,0.004813791016347051,0.04438692651717335,0.04802505133211501,0.44202786877231404,0.9386916776169909,0.9614572915756983,-3.961328957688269,-3.734206555560454,11.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,bonet,0.8409699638659921,0.3004385423434815,0.1580303749930063,1.0017415975873905,-9.390099151266469,17.438947311127,-50.421021913448,-0.0013778449285928272,8,0.10622106531043872,0.8437112225943841,6.165598950226404,50.41964406851941,0.5897970568029077,1.0921428709290764,-23.969423954566835,5.1892256520338975,14.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,demo,0.9916019974086956,0.01343235472180711,0.9618906178090404,1.002677360696426,-0.8690737914996989,0.6779598597573546,-1.9047405893729685,-0.06372233020543716,8,0.004749054555546473,0.04078674288738571,0.2396950071033531,1.8410182591675315,0.9803722678345133,1.002831726982878,-1.4358624182819923,-0.3022851647174055,9.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,root,0.9481251749754144,0.07093479609568037,0.7951704633476525,1.010409964179533,-3.4344584513845797,3.3043528516554392,-9.588816634498258,-0.10400278316461486,8,0.02507923767067031,0.21523950083188048,1.1682651544193334,9.484813851333643,0.888822201367888,1.0074281485829406,-6.196966567815324,-0.6719503349538352,13.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,spade,0.9982600996280738,0.00507480658021811,0.99004080892002,1.0038257582243093,-0.4804637428681181,0.32948625349066635,-0.9893544579857556,-0.01787241318092131,8,0.001794215073041169,0.013784949304289307,0.11649098207549996,0.9714820448048342,0.9940174551537874,1.0025027441023604,-0.7559211441757057,-0.2050063415605306,6.0
synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,best_logged,1.0000000002217997,7.477015137743935e-10,0.9999999995336107,1.0000000017573374,-79.65373104352236,61.547035773767,-149.9631753074316,-4.0191163044317175,8,2.643524053466602e-10,2.223726647265778e-09,21.760163178780836,145.9440590029999,0.9999999995967056,1.0000000008468939,-131.10834061468384,-28.199121472360865,1.0
