suite,task,display_name,category,category_display_name,optimizer,mean_score,std_score,min_score,max_score,mean_raw_max_utility,std_raw_max_utility,min_raw_max_utility,max_raw_max_utility,trials,se_score,range_score,se_raw_max_utility,range_raw_max_utility,ci95_low_score,ci95_high_score,ci95_low_raw_max_utility,ci95_high_raw_max_utility,task_rank
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,coms,1.0007046681978367,0.002233682952218338,0.9982440406988572,1.00436684517558,-0.0009683780478469456,0.0012776263214465873,-0.0038785302542072,-3.5226140942805744e-05,8,0.0007897261812671868,0.006122804476722865,0.00045170911785865275,0.003843304113264394,0.9988372625174945,1.0025720738781787,-0.002036500382601099,9.974428690720776e-05,1.0
synthetic,sum_different_powers,Sum of Different Powers,bowl_shaped,Bowl-Shaped,bdi,1.0004291607300257,0.0026761843998163426,0.9956252343294542,1.004340956829585,-0.0013790903639127718,0.00275420102149513,-0.0081496268692336,-2.361844579027498e-05,8,0.0009461740684078932,0.008715722500130751,0.0009737571095250611,0.008126008423443324,0.9981918145816402,1.0026665068784113,-0.003681660040256622,0.0009234793124310785,2.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,best_logged,0.9999999999732393,5.969741092700456e-11,0.9999999998751902,1.0000000000320532,-0.04884755177584789,0.041838661735144944,-0.1124562662202359,-0.0030822748252651,8,2.1106222042882412e-11,1.5686307808238098e-10,0.014792200714345557,0.1093739913949708,0.999999999923331,1.0000000000231475,-0.08382554831941749,-0.013869555232278279,2.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,coms,1.0003614065515258,0.00040826806084054955,0.9997206897604952,1.0009571728598448,-0.0155699535488338,0.02541415116998198,-0.0749313590160818,-0.0001017986390797,8,0.00014434455718111727,0.001236483099349539,0.008985259315197143,0.0748295603770021,1.00002008591103,1.0007027271920217,-0.03681671563239894,0.005676808534731336,1.0
synthetic,matyas,Matyas,plate_shaped,Plate-Shaped,bdi,0.9990547478792268,0.0014062720537713856,0.9967428533088906,1.0008117886608292,-0.13149347721654517,0.13379937468530087,-0.425962055161599,-0.01351923842436,8,0.00049719225270744,0.004068935351938641,0.04730522257924796,0.41244281673723904,0.9978790750207707,1.0002304207376829,-0.24335255375442943,-0.019634400678660888,3.0
synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,best_logged,0.9999999999740827,1.0907033312991815e-10,0.999999999755104,1.0000000001112248,-5.669020371390811,3.2516129289093714,-11.835552690536518,-0.6375985237205243,8,3.8562186091220433e-11,3.561207995161908e-10,1.1496187759128338,11.197954166815995,0.9999999998828977,1.0000000000652678,-8.387436809000707,-2.950603933780914,1.0
synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,coms,0.964527815706128,0.01710604236925724,0.9418991692153672,0.9893391595460216,-11180.601319356965,3974.57724127591,-15215.4112274402,-6293.336080312612,8,0.006047899279283095,0.04743999033065438,1405.2252598279583,8922.075147127587,0.9502268063991447,0.9788288250131113,-14503.431047696926,-7857.771591017004,3.0
synthetic,power_sum,Power Sum,plate_shaped,Plate-Shaped,bdi,0.9995719653662808,0.00021056061136359304,0.9991013524647508,0.9998098903024484,-147.24730379015156,60.89322476271076,-286.8183790762969,-91.916481293684,8,7.444441807299092e-05,0.0007085378376975315,21.529006079014685,194.90189778261288,0.9993959322899096,0.9997479984426519,-198.15531367727817,-96.33929390302497,2.0
synthetic,rosenbrock,Rosenbrock,valley_shaped,Valley-Shaped,best_logged,1.000000000047542,1.4945287472337278e-10,0.9999999997745632,1.0000000002606215,-0.1917540934789585,0.09455702377330616,-0.3505920808506866,-0.0811061569187712,8,5.2839570592360224e-11,4.860583047161526e-10,0.03343095635946118,0.2694859239319154,0.9999999999225962,1.0000000001724878,-0.27080574364048043,-0.11270244331743658,1.0
synthetic,rosenbrock,Rosenbrock,valley_shaped,Valley-Shaped,coms,0.9306285281886331,0.013468118241743413,0.9070838812593264,0.9493907041217292,-216.50109891476012,42.25477333040959,-266.8594409440706,-142.6125569577921,8,0.004761698869279504,0.04230682286240284,14.939318379716548,124.24688398627853,0.9193688995635528,0.9418881568137133,-251.82697345770367,-181.17522437181657,3.0
synthetic,rosenbrock,Rosenbrock,valley_shaped,Valley-Shaped,bdi,0.9999231776690172,0.00028494432777251554,0.9992353374752097,1.0001080660529496,-0.4148029253056727,0.8146446604041465,-2.3940274610143897,-0.0041643978955237,8,0.00010074303321429401,0.0008727285777399008,0.28802038181459205,2.3898630631188658,0.9996849582494997,1.0001613970885348,-1.0958629050974704,0.26625705448612497,2.0
synthetic,michalewicz,Michalewicz,steep_ridges_drops,Steep Ridges/Drops,best_logged,1.000000057730491,1.203597847594852e-07,0.9999998371318016,1.0000002282242089,1.5678750276985907,0.14909073215106466,1.3255746253329923,1.7407205960847183,8,4.255360999279262e-08,3.9109240723700367e-07,0.05271153385804252,0.415145970751726,0.9999999571071929,1.0000001583537892,1.4432320563992092,1.6925179989979722,1.0
synthetic,michalewicz,Michalewicz,steep_ridges_drops,Steep Ridges/Drops,coms,0.23798766935286964,0.08836204958303027,0.028198803526065,0.3113789969772614,0.36508380744382596,0.12771417122146828,0.0490862348265362,0.4127560703917939,8,0.031240702229851324,0.2831801934511964,0.045153778262160015,0.3636698355652577,0.16411514722337445,0.3118601914823648,0.2583120883140793,0.4718555265735726,3.0
synthetic,michalewicz,Michalewicz,steep_ridges_drops,Steep Ridges/Drops,bdi,0.9683402552094985,0.21735397415719496,0.5802610276575076,1.27345735173527,1.5148166232631972,0.3272590367926816,0.8009170532140946,1.790826423133013,8,0.07684623452219908,0.6931963240777624,0.1157035420603415,0.9899093699189185,0.78662778541472,1.1500527250042771,1.2412212217121281,1.7884120248142663,2.0
synthetic,hartmann6,Hartmann 6-D,other,Other,best_logged,1.0000000136248308,4.4194457427260765e-08,0.9999999520053366,1.000000080209427,2.2409156113180115,0.3380755019846253,1.783447841669881,2.7488186346046577,8,1.5625100268838134e-08,1.2820409045488645e-07,0.11952774000318733,0.9653707929347768,0.9999999766773398,1.0000000505723219,1.9582774185683978,2.523553804067625,2.0
synthetic,hartmann6,Hartmann 6-D,other,Other,coms,0.17567831636448605,0.07607995303170888,0.0748089758972787,0.337881393081991,0.3771591724874923,0.12630127901911836,0.2056905354395849,0.6495262618692671,8,0.02689832535053769,0.2630724171847123,0.0446542454334764,0.44383572642968216,0.11207388391337166,0.23928274881560047,0.27156866079891767,0.48274968417606695,3.0
synthetic,hartmann6,Hartmann 6-D,other,Other,bdi,1.3063264914693526,0.22796137737462036,0.997282289974424,1.6293028807713112,2.8659728153846196,0.18612124412765363,2.55575196117958,3.131929576200996,8,0.08059651789510983,0.6320205907968872,0.06580379692277039,0.5761776150214164,1.115746010660644,1.4969069722780612,2.71037156133415,3.021574069435089,1.0
synthetic,shekel,Shekel,other,Other,best_logged,0.9999999834402284,7.903364735882085e-08,0.9999998130927334,1.0000000635836634,1.3815022809029012,0.5516631231348058,1.0154798744285465,2.5771104868402896,8,2.7942613994664245e-08,2.504909299982927e-07,0.19504236764958527,1.5616306124117432,0.9999999173664458,1.0000000495140111,0.9203003682706159,1.8427041935351864,3.0
synthetic,shekel,Shekel,other,Other,coms,1.5574736787022028,0.28963855884295525,1.152743803014623,1.950529995163271,2.054657208544821,0.7380315013111386,1.1892740022330033,3.282159461658348,8,0.10240269452547626,0.797786192148648,0.2609335396531972,2.0928854594253448,1.315329783798814,1.7996175736055915,1.4376474326269237,2.6716669844627186,2.0
synthetic,shekel,Shekel,other,Other,bdi,1.7105287224019485,0.7310783829715174,1.0913992647812891,3.026820671151317,2.176672106608765,0.8591174994500085,1.154371540954582,3.434925192452081,8,0.25847524108902786,1.935421406370028,0.3037439048485655,2.280553651497499,1.0993318988865415,2.3217255459173556,1.4584319029303559,2.894912310287174,1.0
